ticker,headline,date,eventRet,perc_sent,lstm,vader_sent
TSLA,"Shares of Tesla Motors (TSLA -6.5%) let off a little steam after making a nice run following the launch of the Model S. Short interest remains a hot topic on TSLA, with close to 27M shares at bay with an average of 15 days to cover.",2012-07-17,-0.0226537237100323,0,0,0.89
TSLA,"Maxim defends Tesla Motors (TSLA -1.5%) after it comes under attack from Wunderlich, saying channel checks indicate a rise in Model S reservations - a data point it considers more important than production delays. The back-and-forth banter on Tesla could continue for a while as the automaker just now starts to tiptoe into mainstream markets and hard numbers are still a ways off.",2012-07-18,-0.1085626504059772,0,1,0.231
TSLA,"Shares of Tesla Motors (NASDAQ:TSLA) take another leg down, now off 6.6% premarket, on a harsh downgrade from Wunderlich. The rationale for the cut from the investment firm is that Street estimates for Tesla factor in production run of 1K vehicles for Q3 and 5K for the year, but the actual production run will likely be lower as issues crop up.",2012-07-18,-0.1085626504059772,1,0,0.5882
AMD,"More on AMD's Q2: Results largely in-line with lowered guidance. The chipmaker expects Q3 growth of -4% to +2% Q/Q, below Street expectations of +6%, and Intel's guidance for 2%-10% growth. CPU division sales -13% Q/Q, primarily due to a lower ASP. Graphics division -5% with a flat ASP. Gross margin was flat Q/Q at 46%, expected to fall to 44% in Q3. Inventories rose $248M Q/Q to $833M due to lower sales. AMD -3.1% AH. (PR) (CFO comments - PDF)",2012-07-19,-0.0020281425248631,0,0,-0.5149
AMD,Advanced Micro Devices (NASDAQ:AMD): Q2 EPS of $0.06 misses by $0.01. Revenue of $1.41B (-10% Y/Y) in-line. Shares -2.5% AH. (PR),2012-07-19,-0.0020281425248631,0,0,0.5907
GOOG,Google (NASDAQ:GOOG): Q2 EPS of $10.12 beats by $0.08. Revenue of $8.36B (+21% Y/Y) misses by $50M. Shares +3.9% AH. (PR),2012-07-19,0.0281667774250271,1,0,0.4371
GOOG,"Google (GOOG +2.9%) is rallying ahead of this afternoon's Q2 report - eBay's results could be helping, given much of Google's search ad revenue is tied to e-commerce activity. Search ad prices will be in focus, following two quarters of significant declines. Two wild cards that could work in Google's favor: mobile queries are soaring, and ad clicks are surging as a % of total search clicks, thanks to Google's efforts to promote them. Some are worried about Euro and forex exposure. (previous)",2012-07-19,0.0281667774250271,1,1,0.9252
AMD,"AMD (AMD -11.9%) crashes to levels last seen in '09 after the Q3 guidance accompanying its Q2 report stokes the fears of weak PC demand and share losses that arose following the chipmaker's July 9 warning. Wedbush is downgrading shares to Neutral, arguing AMD is suffering from notebook CPU share losses, weak desktop channel demand, an inventory build-up, and slow uptake for Bulldozer server CPUs, which compete with Intel's Romley. INTC -1.8%. NVDA -3%. (transcript)",2012-07-20,-0.137822224708709,0,1,-0.9522
GOOG,"Unlike Microsoft, Google (GOOG +3.1%) is holding onto its post-earnings gains. The Street is taking heart in strong Y/Y paid click growth and a halt to recent ad price declines. However, some are still worried ad prices remain well below year-ago levels, and wish Google provided details about Motorola's full-quarter performance. Deutsche sees rising mobile ad prices and higher shopping-related mobile search activity giving Google a 2H lift. (transcript)",2012-07-20,0.0511255741258998,1,1,0.9849
AIG,"AIG (AIG -1.8%) reportedly is negotiating to buy the Woodbury independent broker-dealer business from Hartford (HIG -1.9%), an insurance rival that's divesting several businesses. The possible transaction comes as Hartford has faced criticism from big shareholder John Paulson, which over the past year has demanded HIG take action to improve its stock price.",2012-07-23,-0.0342644361392059,0,1,0.2739
AAPL,"Apple (NASDAQ:AAPL): FQ3 EPS of $9.32 misses by $1.04. Revenue of $35B (+22% Y/Y) misses by $2.5B. 26M iPhones sold, 17M iPads, 4M Macs. Shares -5.5% AH. (PR).",2012-07-24,-0.0055966353929139,0,0,0.3637
NFLX,"More from the Netflix (NASDAQ:NFLX) Q2: expects Q3 EPS of -$0.10 to $0.14 vs. $0.11. Guides lower for net domestic subscription additions this quarter in part due to Olympics. Domestic streaming sub additions of 530K to total 23.94M; international stream sub additions of 560K to total 3.62M. Domestic DVD net subscription losses of 850K, bringing those subs to 9.24M. Shares -14.3% AH.",2012-07-24,-0.0173479556242827,0,1,0.0409
NFLX,Netflix (NASDAQ:NFLX): Q2 EPS of $0.11 beats by $0.06. Revenue of $889M (+12.7% Y/Y) in-line. Shares -13.7% AH. (release),2012-07-24,-0.0173479556242827,1,1,0.5773
TSLA,"More on Tesla Motors Inc. (NASDAQ:TSLA): Q2 EPS beats but revenues miss as losses widen to -$106M from -$59M in the year-earlier period. The company says its Model S reservations are now at 12,200, and it maintains its volume projection of 5,000 units for 2012, as well as revenue guidance. Shares -1.4% AH.",2012-07-25,-0.0565706659646287,1,1,0.8169
AMZN,"More on Whole Foods Market (WFM): FQ3 beats on the bottom line and raises FY12 guidance as net profit jumped 32% Y/Y. Sales +14% to $2.7B, while comp store sales +8.2%. Overall same-store sales are running at a growth rate of 9.7%. The uptick in sales is being taken by investors as a positive sign that the company may be taking market share from traditional grocery competitors like Safeway (NYSE:SWY) and Supervalu (NYSE:SVU), who've been struggling with declines in sales volume. Shares +11.4% AH.",2012-07-25,-0.0399971763229273,1,1,0.9616
TSLA,Tesla Motors (NASDAQ:TSLA): Q2 EPS of -$0.89 beats by $0.04. Revenue of $27M (+15% Q/Q) misses by $3.6M. Shares +3.8% AH. ( PR ),2012-07-25,-0.0565706659646287,1,0,0.6786
AMZN,Whole Foods Markets (WFM): FQ3 EPS of $0.63 beats by $0.02. Revenue of $2.73B (+14% Y/Y) in-line. Guides FY12 EPS higher. Shares +8% AH. (PR),2012-07-25,-0.0399971763229273,1,1,0.656
BA,"Boeing (BA +2.7%) shares are strong after BA beat earnings expectations and raised full-year guidance. Even as the defense business showed growth in a tough environment, BA is already preparing for defense-related sales to fall. It's boosting employment in its commercial division and reducing it in defense, and investors and analysts seem to be warming to the trade-off.",2012-07-25,0.0156961544050648,1,1,0.9087
AAPL,"Beaten-down chip stocks are rallying (SOXX +2.9%) thanks to pleasing reports from Broadcom, STMicroelectronics, Altera, and others. Interestingly, many Apple (AAPL -4%) suppliers, off initially on the FQ3 miss, are also gaining - even Cirrus Logic (CRUS +3.5%), which has 60%+ exposure. Two possible implications: the Street thinks Samsung will make up for any iShortfall, and/or it's less bothered by Apple's iPhone shipments per se than its margin and ASP declines. (more on AAPL)",2012-07-25,-0.048003136082981,1,0,0.9096
AMZN,"Amazon (AMZN -1.9%), which has strongly outperformed the Nasdaq in 2012, is selling off ahead of tomorrow's Q2 report. Amazon's Euro exposure is on the minds of many, as are Kindle sales and the impact of U.S. sales tax collections. Citi (Buy) thinks investors should focus on Amazon's potential to double its share of U.S. online retail over the next decade. Nomura expects Amazon to report another quarter of margin improvements, as it reaps the benefits of huge warehouse investments.",2012-07-25,-0.0399971763229273,0,1,0.9022
ADBE,"More on Brightcove's Q2: Total customers +10% Q/Q and +43% Y/Y to 4,697. The company expects 2012 revenue of $85.3M-$86M and EPS of -$0.44 to -$0.47, above a consensus $82M and -$0.48. Also, Brightcove announces it's acquiring Zencoder, provider of an online video encoding service, for $30M. ZenCoder's service leverages HTML5 rather than Adobe's (NASDAQ:ADBE) Flash, has over 1,000 customers, and meshes well with Brightcove's video hosting service. BCOV +19.7% AH. (PR)",2012-07-26,0.0307682655999044,1,1,0.8897
AMZN,"More on Amazon (NASDAQ:AMZN): Operating income -46.8% Y/Y. Service sales up 57% Y/Y and now account for 16% of revenue. Employee headcount of 69.1K, +60% Y/Y. Q3 sales guidance represents 19-31% Y/Y sales growth (vs. 29% in Q2).  Company expects a Q3 operating loss of $50-350M vs. $79M profit a year earlier. Shares cutting losses, -2.5% AH. Conference call at 5 ET. (PR)",2012-07-26,-0.0132188210103562,0,1,0.9092
AMZN,Amazon (NASDAQ:AMZN): Q2 EPS of $0.01 misses by $0.01. Revenue of $12.83B (+29% Y/Y) misses by $60M. Sees Q3 revenue of $12.8-$14.3B vs. consensus of $14.1B. Shares -7.3% AH. (PR),2012-07-26,-0.0132188210103562,0,0,0.3526
NFLX,"Netflix (NFLX -5.4%) takes out its 52-week low as the Street continues weighing the implications of the company's Q2 report, and the poor guidance accompanying it. ""The Netflix story is a simple one. The company had a huge competitive advantage in the DVD rental market. It has none in the digital streaming market,"" asserts Needham (Underperform), which is slashing its 2013 EPS estimate to $0.60 from $2.",2012-07-26,-0.3044023421734237,0,1,0.2868
AMZN,"Whole Foods (WFM +11.5%) surges 10%-plus after it reported strong Q2 results and raised 2012 guidance; today, at least four analysts hike price targets for the stock. S&P",2012-07-26,-0.0132188210103562,1,1,0.6179
AMZN,"Amazon's (AMZN +7.9%) Q2 results helped Groupon (GRPN +14.8%) in more ways than one. Found within Amazon's 10-Q for the quarter is the news that top Groupon rival LivingSocial, in which Amazon has a 31% stake, posted Q2 revenue of $138M (+133% Y/Y), and an operating loss of $96M. Groupon is currently expected to generate Q2 revenue of $578M, and an operating profit of $73M. (more on AMZN) (transcript)",2012-07-27,0.0923156737714978,1,1,0.6812
AMZN,"Amazon (AMZN +5.4%) is now up strongly post-earnings, as worries about top-line weakness and aggressive spending get overshadowed by a rising gross margin. Growing sales of e-books, AWS server/storage capacity, and third-party merchandise (now 40% of unit sales) are contributing to the margin gains. Goldman thinks these trends will lead to Amazon's operating margin bottoming later this year, and reaching 3.7% in 2013. Nomura (previous) also forecasts rising margins. (transcript)",2012-07-27,0.0923156737714978,1,1,0.8529
GOOG,"Two startling figures within Strategy Analytics' Q2 U.S. smartphone data: Android's (NASDAQ:GOOG) share fell 430 bps Y/Y to 56.3%, and total sales fell 5.4% Y/Y. The iPhone's (NASDAQ:AAPL) share surged 1000 bps to 33.2%. Apple's incredible customer loyalty helped it take share in a relatively saturated U.S. market, but as IDC's Q2 data shows, things were a little different internationally, where there are more first-time buyers and users are often more price-sensitive.",2012-07-30,0.0310266400685315,1,1,0.7675
AAPL,"More on Cirrus Logic's FQ1: If there was any doubt an iPad Mini will be accompanying a new iPhone, or that Cirrus is designed into both, the blowout FQ2 guidance should quell it. Cirrus is only guiding for an FQ2 gross margin of 52%-54% (FQ1 was at 54%), which suggests Apple (NASDAQ:AAPL) drove a hard bargain. Opex is expected to rise 14%-23% Q/Q. The company also announces it's selling its Apex Precision Power analog chip business for $26M. Canaccord's call today was a smart one. CRUS +14.3% AH. (PR)",2012-07-30,0.0347489497402664,1,1,0.9401
AAPL,"Apple (AAPL +2%) outperforms after iMore reports the next iPhone and iPad Mini will be introduced at a Sep. 12 event, and will go on sale 9 days later. Such a timetable would allow Apple to book some FQ4 sales for the devices, which could help it beat its cautious guidance for the quarter. Also, Japanese blog Macotakara has posted a video of the next iPhone's supposed case - it looks similar to what has been displayed in ""leaked"" images. Update: Other sources are now confirming the date.",2012-07-30,0.0347489497402664,1,1,0.9347
AAPL,"Apple (AAPL +2.6%) rallies following Cirrus Logic's guidance; shares are now above where they traded prior to the FQ3 miss. Apple could also be getting a lift from a Bernstein report claiming the company may be considering a stock split in order to get included in the price-weighted Dow. Meanwhile, sometimes-accurate Digitimes is reporting that suppliers of the in-cell touch panels to be used in the next iPhone are struggling with yield issues, and that Apple is providing subsidies in response.",2012-07-31,0.043302527765664,1,1,0.8945
AAPL,"Apple (NASDAQ:AAPL) suppliers jump after Cirrus Logic's (CRUS +22%) very strong September quarter guidance fuels hopes of both an iPad Mini and huge early orders for the next iPhone. SWKS +5.8%. TQNT +2.2%. AVGO +3.1%. BRCM +1.4%. OmniVision (OVTI +3.6%) is rallying even though Needham is cutting estimates on a belief Sony (NYSE:SNE) has the rear camera image sensor slot for the next iPhone, though OmniVision has the front-camera slot. (CRUS transcript)",2012-07-31,0.043302527765664,1,0,0.9594
