Date,Open,High,Low,Close,Adj Close,Volume,News,Tomorrow,Target
2007-09-27,29.700001,29.719999,29.440001,29.49,29.49,43407100,"New-Look Search Sites Aim to Close Google Gap : Microsoft is launching a new look for some of its Live Search results in an attempt to win more of the search business from Google.Halo 3 Mimics Halo 2, With Some Improved Graphics : Quick action, varied weaponry and lots of enemies. Sound familiar?TODAY IN BUSINESS : G.M. AND UNION IN SETTLEMENT  General Motors and the United Automobile Workers reached a new contract agreement, ending a two-day strike. The contract's main feature -- a health care trust called a voluntary employee benefit association -- will ea...Public Service Groups Follow the Audience : Partnership for a Drug-Free America is making a major commitment to online advertising while shifting spending away from traditional television outlets.",29.4600005,-0.004056778228532787
2007-09-28,29.49,29.690001,29.23,29.459999,29.459999,45819100,,29.6000005,0.004752206300879136
2007-10-01,29.459999,29.790001,29.41,29.77,29.77,43875100,"Storing Files on the Internet, Microsoft Style : Microsoft is moving to follow an industry trend led by Google by offering more software delivered over the Internet as a service.Popular Demand : The amount of  traffic from Google to other  sites, called downstream traffic, is lead by the computer category, but people are using search to find medical information and news, too. Travel is low in the ranking because users log on directly on t...",29.71,0.0037161992615506456
2007-10-02,29.700001,29.85,29.57,29.700001,29.700001,33700900,"Europe Revives Qualcomm Antitrust Inquiry : The European Commission elevated its antitrust investigation against chip maker Qualcomm to priority status, after two years of apparent inactivity on the case. Nokia Does a Map Deal, Signaling Strategic Bet : Nokia is buying Navteq, the maker of digital mapping and navigational software, for $8.1 billion, as it seeks to migrate location services onto its range of phones.",29.5700005,-0.004712201279030714
2007-10-03,29.709999,29.85,29.290001,29.450001,29.450001,37633900,,29.6050005,0.0011836320395057776
2007-10-04,29.559999,29.77,29.440001,29.709999,29.709999,37868000,"Microsoft Rolls Out Personal Health Records : Microsoft is starting its drive into the consumer health care market by offering free health records on the Web.As for Music, Gates’s Taste May Not Be Adventurous but His Strategies Are : In an interview, Bill Gates expressed surprise that the music industry had failed to turn digital music into a big moneymaker.In Facebook, Investing in a Theory : Thousands of software developers are creating features for Facebook, the fast-growing social network, many hoping to strike it rich alongside Facebook’s own employees.The Next Leap for Linux : Until recently, major PC makers shied away from Linux. Now the industry is watching as Dell is selling two Linux-equipped desktop models and a notebook PC.TODAY IN BUSINESS : BALTIMORE'S REVIVAL STALLS  Baltimore's rebuilt downtown neighborhoods, once vibrant signs of a revival that was echoed in other cities making the transition from manufacturing, are now feeling the effects of the turmoil in the national economy.  ...Laptop With a Mission Widens Its Audience : A low-cost computer intended to aid children in poor countries will soon be on sale here, for two weeks only.",29.86,0.008613392862465874
2007-10-05,29.889999,29.99,29.73,29.84,29.84,45012300,"Microsoft Offers System to Track Health Records : Microsoft’s long-anticipated drive into the consumer health care market will offer free personal health records that can be managed on the Web.TODAY IN BUSINESS : THE TOLL OF OIL PRICES      The economy has begun to sputter, raising concerns among some economists that record-high oil prices may finally begin to take a toll and accelerate the trend to a recession.    The Venturesome Giant : In the last few years, G.E. has shown an ever-greater willingness to hook up with other companies, even if it means taking a minority position.",29.725,-0.004521098459477457
2007-10-08,29.66,29.85,29.6,29.84,29.84,30265400,,30.1949995,0.015811589571068208
2007-10-09,30.030001,30.389999,30.0,30.1,30.1,63603100,"Writers Guild Plans Video Game Award : Lending video games a fresh gloss of professional respectability, the Writers Guild of America intends to present its first Videogame Writing Award at its 2008 Writers Guild prize ceremony in February in Los Angeles.NBC Universal to Acquire Oxygen Media : NBC said it would pay $925 million for Oxygen,  a cable television network that focuses on women viewers and is led by Geraldine Laybourne.Arts, Briefly : Leonard Slatkin is named Detroit Symphony director, cracked floor is sculptor’s statement, cleaning crew erases an artist’s words and more culture news.",30.200001,0.00016564000936636347
2007-10-10,30.040001,30.370001,30.030001,30.23,30.23,32251500,,30.21,0.0003310927042685652
2007-10-11,30.299999,30.629999,29.790001,29.91,29.91,50788400,"With a Keyboard and a Pop-Up Screen, Is This a Computer or a Cellphone? : The AT&T Tilt is shaped like a candy bar has a sliding keyboard, 2.8-inch touchscreen and a processor running at about 400 megahertz.Stretching the Search for Signs of Life : Astronomers are planning to switch on the first elements of a giant new array of radio telescopes that will greatly extend the investigation of natural and unnatural phenomena in the universe.(Mostly) Good Things in a Small Package : Palm creates a new smartphone by shaving a few doodads off the Treo.",30.1750005,-0.0011585402184707272
2007-10-12,30.030001,30.4,29.950001,30.17,30.17,31121100,"Electronic Arts to Add 2 Video Game Studios to Its Stable : Electronic Arts said Thursday that it would acquire two software studios from Elevation Partners in a deal worth $860 million.BEA Says $6.66 Billion Bid by Oracle Is Too Low : Oracle’s unsolicited bid for the software maker, announced today, comes amid mounting competition from SAP of Germany and Microsoft. ",30.165,-0.0003314167302167492
2007-10-15,30.1,30.33,30.0,30.040001,30.040001,47150500,,30.405,0.007956240676280535
2007-10-16,30.24,30.58,30.23,30.32,30.32,56286200,Google Takes Step on Video Copyrights : Google’s long-anticipated system would allow media companies to prevent their clips from being uploaded to YouTube without permission.,30.939999999999998,0.01759579016609103
2007-10-17,30.75,31.23,30.65,31.08,31.08,86092400,,30.9299995,-0.0003232223658693467
2007-10-18,31.219999,31.23,30.629999,31.16,31.16,49208600,"Tip of the Week: Making Edits in Print Preview  : If you are taking one last look at a document in Microsoft Word’s Print Preview mode and notice a typo, you do not have to leave the Print Preview screen to fix it.Q&A : Playing a CD,     Privately  Internet Explorer Goes à la Carte : Did Internet Explorer 7 completely get rid of the File, Edit and other menus that used to be available at the top of the browser window?Playing a CD, Privately : When I play a CD on my computer, the software automatically goes on the Internet to get the track information. Where does it get such information? Do I give up any privacy in the process?Navigating With Feedback From Fellow Drivers : The Dash Express not only receives location data from the satellites of the Global Positioning System, but it also broadcasts information about its travels back to the Dash network.",30.6000005,-0.010669220993682837
2007-10-19,31.09,31.09,30.110001,30.17,30.17,75200200,"Pact on Copyrights : Major media companies agreed to a set of guidelines to protect copyrights online but Google, owner of the Web’s biggest video site, was notably absent from the pact.",30.410001,-0.006209133885471618
2007-10-22,30.120001,30.700001,30.120001,30.51,30.51,58785100,,30.915,0.01660634605043243
2007-10-23,30.709999,31.120001,30.709999,30.9,30.9,49956200,"Microsoft Is Yielding in European Antitrust Fight : European regulators hailed the deal as a breakthrough that should create more competition, especially for server software that powers corporate data centers and the Internet.Japan: Microsoft Cuts Price of Xbox 360 : Microsoft is cutting the price of its Xbox 360 game console in Japan by 13 percent as the price war among video game consoles heats up ahead of the year-end shopping season. Games to the Gamers: Trade Show for the Masses : Now comes the mass-market video game festival, perhaps a surprising latecomer to North America.News Summary : INTERNATIONALA3-18     Reports Assail Oversight  TODAY IN BUSINESS : A QUERY FOR CELLPHONE USERS There are many benefits to cellphones with advanced technology, but they do raise questions, such as: Do you want your friends or family to know where you are at any given time? And vice versa?      PORSCHE CLOSES IN ON...Out of the Work Force and Into a Classroom : Retirees are spending their free time learning everything from managing a mouse to mastering Microsoft Excel.",30.8999995,-0.0004852175319424168
2007-10-24,30.85,31.299999,30.5,31.25,31.25,77979200,"WPP Group Continues Digital Shopping Spree : The advertising company said today that it had acquired Blast Radius, an interactive agency based in Vancouver, British Columbia.With Safety in Mind, the Car Takes Charge : Some high-tech offerings this season assist drivers by helping to reduce the dings and dents of parking or the distractions created by other high-tech options.",31.855000500000003,0.030906181729873694
2007-10-25,31.57,32.220001,31.49,31.99,31.99,169588700,,35.295,0.10798930924518424
2007-10-26,36.009998,36.029999,34.560001,35.029999,35.029999,288121200,"Microsoft Reports Strong Gain on Sales of PC and Server Software : Microsoft reported surprisingly strong quarterly profits and sales growth in its core software products, sending its stock up 12 percent in after-hours trading. Oil Prices Continue to Rise : After topping off at $92.22 a barrel before the opening bell on bullish trading in the Asian and European markets, oil closed at $91.86 on the New York Mercantile Exchange.Business Today : HELP FOR KICKING A BAD HABIT In a growing example of private employers taking health care reform into their own hands, many businesses are seeking to curb medical bills by paying for programs to help employees stop smoking.      THE FLOW OF REMITT...With Oracle in Pursuit, the Quarry Sets Its Price : Oracle rejected as “impossibly high” BEA’s offer to be acquired for about $8.2 billion, just two weeks after BEA refused Oracle’s $6.7 billion offer for the company.",34.870001,-0.012041337299900867
